InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country
538826;85123A;WHITE HANGING HEART T-LIGHT HOLDER;64;14/12/2010 12:58;2,55;12370;Cyprus
538826;21031;SPACE CADET BLACK;10;14/12/2010 12:58;1,25;12370;Cyprus
538826;21026;SPACE OWL;10;14/12/2010 12:58;1,25;12370;Cyprus
538826;21025;SPACE FROG;10;14/12/2010 12:58;1,25;12370;Cyprus
538826;21032;SPACE CADET WHITE;10;14/12/2010 12:58;1,25;12370;Cyprus
538826;21030;SPACE CADET RED;10;14/12/2010 12:58;1,25;12370;Cyprus
538826;21027;NINJA RABBIT PINK;10;14/12/2010 12:58;1,25;12370;Cyprus
538826;22804;CANDLEHOLDER PINK HANGING HEART;9;14/12/2010 12:58;2,95;12370;Cyprus
538826;21733;RED HANGING HEART T-LIGHT HOLDER;16;14/12/2010 12:58;2,95;12370;Cyprus
538826;20846;ZINC HEART LATTICE T-LIGHT HOLDER;20;14/12/2010 12:58;1,25;12370;Cyprus
538826;20972;PINK CREAM FELT CRAFT TRINKET BOX ;2;14/12/2010 12:58;1,25;12370;Cyprus
538826;22749;FELTCRAFT PRINCESS CHARLOTTE DOLL;1;14/12/2010 12:58;3,75;12370;Cyprus
538826;22749;FELTCRAFT PRINCESS CHARLOTTE DOLL;1;14/12/2010 12:58;3,75;12370;Cyprus
538826;22274;FELTCRAFT DOLL EMILY;1;14/12/2010 12:58;2,95;12370;Cyprus
538826;22272;FELTCRAFT DOLL MARIA;1;14/12/2010 12:58;2,95;12370;Cyprus
538826;22751;FELTCRAFT PRINCESS OLIVIA DOLL;2;14/12/2010 12:58;3,75;12370;Cyprus
538826;22569;FELTCRAFT CUSHION BUTTERFLY;2;14/12/2010 12:58;3,75;12370;Cyprus
538826;22568;FELTCRAFT CUSHION OWL;2;14/12/2010 12:58;3,75;12370;Cyprus
538826;20970;PINK FLORAL FELTCRAFT SHOULDER BAG;1;14/12/2010 12:58;3,75;12370;Cyprus
538826;20969;RED FLORAL FELTCRAFT SHOULDER BAG;1;14/12/2010 12:58;3,75;12370;Cyprus
538826;20967;GREY FLORAL FELTCRAFT SHOULDER BAG;1;14/12/2010 12:58;3,75;12370;Cyprus
538826;22150;3 STRIPEY MICE FELTCRAFT;3;14/12/2010 12:58;1,95;12370;Cyprus
538826;22149;FELTCRAFT 6 FLOWER FRIENDS;3;14/12/2010 12:58;2,1;12370;Cyprus
538826;22147;FELTCRAFT BUTTERFLY HEARTS;4;14/12/2010 12:58;1,45;12370;Cyprus
538826;22270;HAPPY EASTER HANGING DECORATION;13;14/12/2010 12:58;3,75;12370;Cyprus
538826;72741;GRAND CHOCOLATECANDLE;18;14/12/2010 12:58;1,45;12370;Cyprus
538826;47566;PARTY BUNTING;1;14/12/2010 12:58;4,65;12370;Cyprus
538826;47590B;PINK HAPPY BIRTHDAY BUNTING;1;14/12/2010 12:58;5,45;12370;Cyprus
538826;47590A;BLUE HAPPY BIRTHDAY BUNTING;2;14/12/2010 12:58;5,45;12370;Cyprus
538826;21326;AGED GLASS SILVER T-LIGHT HOLDER;24;14/12/2010 12:58;0,65;12370;Cyprus
538826;22214;CANDLE PLATE LACE WHITE;24;14/12/2010 12:58;2,55;12370;Cyprus
538826;22465;HANGING METAL STAR LANTERN;12;14/12/2010 12:58;1,65;12370;Cyprus
538826;22784;LANTERN CREAM GAZEBO ;9;14/12/2010 12:58;4,95;12370;Cyprus
538826;22291;HANGING CHICK CREAM DECORATION;24;14/12/2010 12:58;1,45;12370;Cyprus
538826;85195;HANGING HEART BASKET;8;14/12/2010 12:58;2,1;12370;Cyprus
538826;21357;TOAST ITS - DINOSAUR;2;14/12/2010 12:58;1,25;12370;Cyprus
538826;21356;TOAST ITS - FAIRY FLOWER;1;14/12/2010 12:58;1,25;12370;Cyprus
538826;21355;TOAST ITS - I LOVE YOU ;1;14/12/2010 12:58;1,25;12370;Cyprus
538826;21358;TOAST ITS - HAPPY BIRTHDAY;5;14/12/2010 12:58;1,25;12370;Cyprus
538826;20974;12 PENCILS SMALL TUBE SKULL;6;14/12/2010 12:58;0,65;12370;Cyprus
538826;22070;SMALL RED RETROSPOT MUG IN BOX ;5;14/12/2010 12:58;3,75;12370;Cyprus
538826;22071;SMALL WHITE RETROSPOT MUG IN BOX ;5;14/12/2010 12:58;3,75;12370;Cyprus
538826;35961;FOLKART ZINC HEART CHRISTMAS DEC;12;14/12/2010 12:58;0,85;12370;Cyprus
538826;22294;HEART FILIGREE DOVE  SMALL;48;14/12/2010 12:58;1,25;12370;Cyprus
538826;21683;MEDIUM MEDINA STAMPED METAL BOWL ;6;14/12/2010 12:58;2,95;12370;Cyprus
538826;21684;SMALL MEDINA STAMPED METAL BOWL ;24;14/12/2010 12:58;0,85;12370;Cyprus
538826;22297;HEART IVORY TRELLIS SMALL;48;14/12/2010 12:58;1,25;12370;Cyprus
538826;22335;HEART DECORATION PAINTED ZINC ;96;14/12/2010 12:58;0,65;12370;Cyprus
538826;22296;HEART IVORY TRELLIS LARGE;24;14/12/2010 12:58;1,65;12370;Cyprus
538826;20961;STRAWBERRY BATH SPONGE ;10;14/12/2010 12:58;1,25;12370;Cyprus
538826;20963;APPLE BATH SPONGE;10;14/12/2010 12:58;1,25;12370;Cyprus
538826;20966;SANDWICH BATH SPONGE;10;14/12/2010 12:58;1,25;12370;Cyprus
538826;18097C;WHITE TALL PORCELAIN T-LIGHT HOLDER;5;14/12/2010 12:58;2,55;12370;Cyprus
538826;22083;PAPER CHAIN KIT RETROSPOT;1;14/12/2010 12:58;2,95;12370;Cyprus
538826;22085;PAPER CHAIN KIT SKULLS ;1;14/12/2010 12:58;2,95;12370;Cyprus
538826;22088;PAPER BUNTING COLOURED LACE;1;14/12/2010 12:58;2,95;12370;Cyprus
538826;21207;SKULL AND CROSSBONES  GARLAND ;1;14/12/2010 12:58;1,65;12370;Cyprus
538826;22087;PAPER BUNTING WHITE LACE;1;14/12/2010 12:58;2,95;12370;Cyprus
538826;21188;3D HEARTS  HONEYCOMB PAPER GARLAND;1;14/12/2010 12:58;2,95;12370;Cyprus
538826;20707;CRAZY DAISY HEART DECORATION;1;14/12/2010 12:58;1,25;12370;Cyprus
538826;47574A;ENGLISH ROSE SCENTED HANGING FLOWER;1;14/12/2010 12:58;4,25;12370;Cyprus
538826;22582;PACK OF 6 SWEETIE GIFT BOXES;6;14/12/2010 12:58;2,55;12370;Cyprus
538826;21189;WHITE HONEYCOMB PAPER GARLAND ;2;14/12/2010 12:58;1,65;12370;Cyprus
538826;21231;SWEETHEART CERAMIC TRINKET BOX;8;14/12/2010 12:58;1,25;12370;Cyprus
538826;35924;HANGING FAIRY CAKE DECORATION;10;14/12/2010 12:58;2,1;12370;Cyprus
538826;21106;CREAM SLICE FLANNEL CHOCOLATE SPOT ;3;14/12/2010 12:58;2,95;12370;Cyprus
538826;21110;LARGE CAKE TOWEL PINK SPOTS;6;14/12/2010 12:58;6,75;12370;Cyprus
538826;21109;LARGE CAKE TOWEL CHOCOLATE SPOTS;3;14/12/2010 12:58;6,75;12370;Cyprus
538826;21232;STRAWBERRY CERAMIC TRINKET BOX;18;14/12/2010 12:58;1,25;12370;Cyprus
538826;85194L;HANGING SPRING FLOWER EGG LARGE;36;14/12/2010 12:58;0,85;12370;Cyprus
538826;21107;CREAM SLICE FLANNEL PINK SPOT ;24;14/12/2010 12:58;2,55;12370;Cyprus
538826;84879;ASSORTED COLOUR BIRD ORNAMENT;24;14/12/2010 12:58;1,69;12370;Cyprus
538826;21385;IVORY HANGING DECORATION  HEART;24;14/12/2010 12:58;0,85;12370;Cyprus
538826;21111;SWISS ROLL TOWEL, CHOCOLATE  SPOTS;12;14/12/2010 12:58;2,95;12370;Cyprus
538826;22746;POPPY'S PLAYHOUSE LIVINGROOM ;1;14/12/2010 12:58;2,1;12370;Cyprus
538826;22745;POPPY'S PLAYHOUSE BEDROOM ;1;14/12/2010 12:58;2,1;12370;Cyprus
538826;22747;POPPY'S PLAYHOUSE BATHROOM;1;14/12/2010 12:58;2,1;12370;Cyprus
538826;22748;POPPY'S PLAYHOUSE KITCHEN;1;14/12/2010 12:58;2,1;12370;Cyprus
538826;21112;SWISS ROLL TOWEL, PINK  SPOTS;12;14/12/2010 12:58;2,95;12370;Cyprus
538826;21381;MINI WOODEN HAPPY BIRTHDAY GARLAND;24;14/12/2010 12:58;1,69;12370;Cyprus
